cave_name;longitude;latitude;elevation;length;depth;area;volume;lithology;relevance_surveyed;relevance_factor;geomorph_unit;description;user;cave_maps;
AVG-37;-43.694923;-19.822931;1388;5.8;0.4;8;7.8;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-47;-43.695782;-19.822965;1380;32.5;9.6;84.5;105.5;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-01;-43.688708;-19.822994;1513;5.7;1;9;10;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-08;-43.705539;-19.823081;1399;76.6;10.3;190.5;260.2;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-12;-43.704979;-19.823854;1392;6.2;3.5;17.7;21.9;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-22;-43.706792;-19.823885;1364;5.5;2.2;8.9;8.1;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-14;-43.703840;-19.824135;1343;11.7;4.9;22.7;28.1;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-15;-43.703849;-19.824234;1336;5.8;3.3;17.4;25.3;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-24;-43.690498;-19.824769;1483;6.6;2.3;13.1;18.8;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-26;-43.691490;-19.824776;1447;7.7;3.4;27.4;19.2;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-23;-43.690266;-19.825074;1466;5.9;1;5;4.7;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
AVG-25;-43.690847;-19.825196;1444;18.4;2.7;32;35;Banded Iron Formation - BIF;No;Maximum;3;Unavaible;hpesciotti;null
BRU_0034;-43.377931;-19.850614;997;14.81;0.7;53.54;79.29;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0005;-43.404133;-19.870355;904;102.06;12.5;503.7;594.3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0012;-43.411986;-19.871889;923;5.1;0.2;9.2;7;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0009;-43.411890;-19.871915;932;25.1;2.6;68.7;60;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0010;-43.411784;-19.872068;943;24.8;10.7;167.9;183;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0011;-43.411688;-19.872076;946;13.1;2;18.6;8;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
MDIR_0039;-43.411142;-19.873255;892;13.44;0.7;72.78;46.32;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
MDIR_0035;-43.423305;-19.875441;927;7.11;1.2;14.84;33.05;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0007;-43.417163;-19.875639;884;10.06;1.2;26.04;24.99;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0008;-43.416943;-19.875664;884;17.66;0.5;51.76;26.39;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
MDIR_0027;-43.439228;-19.876954;1014;6.7;2.2;24.06;13.47;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
MDIR_0036;-43.420654;-19.876989;863;8.54;2.8;66.34;67.66;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0006;-43.420277;-19.877447;847;14.26;1.9;57;39.9;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0001;-43.404807;-19.878393;835;16.53;1.4;57.02;43.33;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0035;-43.417389;-19.880763;788;14.69;0.7;10.44;4.8;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
MDIR_0025;-43.444691;-19.880832;984;12.9;0.5;46.06;18.88;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0004;-43.443821;-19.881909;940;24.5;2.5;60.95;46.32;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
MDIR_0033;-43.450444;-19.884316;889;10.6;2.6;39.22;33.72;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0002;-43.437430;-19.888909;829;48.82;3.2;116.09;150.9;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0003;-43.437122;-19.890216;807;7.1;0.3;13.6;7.82;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
MDIR_0014;-43.460131;-19.891952;960;7.88;1;18.09;10.01;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0025;-43.460244;-19.900021;861;5.4;0.4;16;28;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0022;-43.460815;-19.900188;913;12.4;1.3;33.9;47;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0021;-43.459034;-19.901646;860;33.2;2.1;155.4;207;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0019;-43.463925;-19.904543;808;6.1;0.5;21.5;10;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0002;-43.454430;-19.905626;836;26.7;3.8;51;56;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
BRU_0023;-43.465556;-19.907755;956;5.6;0.1;17.5;20;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
TAQ-18;-43.830231;-19.908567;811;6.4;0.7;8.6;4.2;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
RF_0005;-43.486045;-19.917679;948;68.7;8;178;290;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0007;-43.486804;-19.918245;934;93.6;7.5;178;347;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0006;-43.486651;-19.918307;936;8.8;0.7;11;19;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0008;-43.486842;-19.918318;931;24;3.4;36;77;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0009;-43.486811;-19.918498;926;60;4.2;76;77;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0072;-43.472038;-19.919049;825;75;6.4;215;240;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0004;-43.472343;-19.919179;838;7.9;1;22.9;34.3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0074;-43.472380;-19.919215;832;6.7;1.2;13;20;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0073;-43.471986;-19.919483;829;15;1.3;27;26;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0011;-43.490473;-19.921203;837;8;0.9;11.5;12;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0012;-43.490606;-19.921205;833;14.4;2.8;47;55;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0010;-43.490415;-19.921248;842;24;9;58.2;52.6;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0013;-43.491013;-19.921615;838;41.6;6.6;165;515;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0018;-43.496530;-19.922059;931;18.4;2.8;75.3;158.2;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0014;-43.494676;-19.922152;910;13.9;1.3;40.5;44;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0023;-43.497663;-19.922538;962;18.3;3.7;37.4;29.5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0024;-43.497777;-19.922584;965;6.5;1.3;22;23.3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0020;-43.497289;-19.922662;943;66;13.4;184;270;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0016;-43.495464;-19.922682;903;6.9;2;11.4;14.2;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0022;-43.497651;-19.922746;960;23;3.5;56;27.5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0021;-43.497317;-19.922761;948;18.5;6.2;76;68;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0017;-43.495663;-19.922883;890;5.45;1.3;15.25;17.5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
TAQ-17;-43.855971;-19.923859;864;15.1;5.9;24.7;29.9;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
RF_0025;-43.499178;-19.923888;965;12.1;1.2;71.6;124.2;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0026;-43.499064;-19.923896;956;9.2;2;80.9;105.2;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0027;-43.499022;-19.924293;950;13.8;2.1;22.6;23.5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0040;-43.508655;-19.926868;976;7.3;1.4;33;40;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0033;-43.508139;-19.927966;961;11.2;3.8;22;17;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0032;-43.507918;-19.928081;965;41.5;8.6;133;180;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0034;-43.508290;-19.928103;966;8.1;2.6;18.4;6.8;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0039;-43.508538;-19.928132;970;6;1.4;21;16;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0041;-43.509427;-19.928139;1001;21.8;4.6;49.85;104;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0042;-43.509244;-19.928219;1000;10.3;2.3;23;24.5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0037;-43.508432;-19.928312;954;8.3;2.5;11.5;10.8;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0038;-43.508460;-19.928339;969;39.9;14.4;152.5;248.2;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0043_44;-43.509272;-19.928355;981;39.6;13.2;222.3;270.4;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0045;-43.509279;-19.928572;963;21.3;1.1;42.5;39;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
TAQ-15;-43.868290;-19.928682;1082;5.8;0.8;7.1;5.2;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
RF_0031;-43.507472;-19.928755;947;6.5;0.8;11.75;3.3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0030;-43.507156;-19.928843;946;14;1.75;48.4;73.1;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0048;-43.512664;-19.929223;947;16.85;2.4;53.8;55.9;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0049;-43.512788;-19.929288;949;18.24;6.6;80.9;81.3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0046;-43.509883;-19.929399;935;54;7.6;188;260;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0050;-43.514541;-19.929808;939;28.4;4.2;82.9;61.8;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
TAQ-16;-43.867135;-19.929849;990;6.5;1.3;6.6;2.4;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
RF_0047;-43.512571;-19.930063;918;8.5;0.7;15;11.25;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0029;-43.506217;-19.930199;922;15.5;1.4;31.2;34.5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
TAQ-14;-43.869830;-19.931077;1018;6.8;4.1;10.7;14.1;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
TAQ-12;-43.870918;-19.931219;1075;7.3;1.1;6.4;3.5;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
TAQ-13;-43.869886;-19.931258;1014;11.1;4.8;16.4;5.2;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
RF_0028;-43.505397;-19.933074;881;15.4;1.2;21;20;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0051;-43.518227;-19.934013;888;8.15;3;30.75;103.5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0057;-43.525187;-19.934559;1002;24.5;2.6;96.7;123.3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0058;-43.525368;-19.934569;999;19.3;1.9;70.8;109.7;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0052;-43.518774;-19.934794;878;8.4;0.6;23.5;28.4;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0076;-43.537685;-19.935385;1040;23.4;5.2;71;56;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0054;-43.522423;-19.935927;890;17.2;2.8;58.3;116.9;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0053;-43.522298;-19.935935;897;10.5;2.6;14.9;20.3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0055;-43.523060;-19.936221;894;10.5;2.2;64;172.8;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0056;-43.523172;-19.936548;859;8.9;5;32.8;64.1;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0077;-43.536505;-19.936929;959;14.8;6.6;38;19;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0060;-43.532796;-19.937151;913;5;0.8;5.3;3;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0063;-43.533385;-19.937527;909;10;2.4;12;9;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0062;-43.533241;-19.937534;880;16;2;31;20;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0064;-43.533260;-19.937643;902;8;1.4;26;25;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0065;-43.533278;-19.937761;900;37.3;2.6;93.3;52;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0066;-43.533247;-19.937959;897;8.7;1.2;22;12;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0067;-43.534068;-19.939122;883;8.3;0.8;24;26;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0068;-43.534038;-19.939267;879;12.6;0.4;26.5;15;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0071;-43.539386;-19.939428;945;6.3;1;20.5;43.05;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0069;-43.534303;-19.939468;874;38.5;4.6;82;90;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0070;-43.534647;-19.939525;868;15.2;5;43;54;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0080;-43.543784;-19.940142;1023;8.2;3.2;44.9;46.1;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0079;-43.541371;-19.940664;970;5.7;0.6;8;5;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
TAQ-11;-43.872222;-19.941374;1054;5.4;2.4;6.3;3.4;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
TAQ-10;-43.872316;-19.941592;1065;6.4;1.9;10.1;7.7;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
RF_0081;-43.541891;-19.943379;916;11.5;1.6;21;10;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
TAQ-01;-43.882218;-19.946524;1234;6.9;1.2;8.9;6.4;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
TAQ-02;-43.882043;-19.946939;1247;20.4;3.1;41.8;40.3;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
TAQ-03;-43.881956;-19.947047;1230;7.5;1.5;10.7;6.1;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
TAQ-05;-43.888744;-19.949285;1266;8.1;1.1;16.3;14.9;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
TAQ-04;-43.888696;-19.949375;1260;8.2;1;13.1;9;Banded Iron Formation - BIF;No;Maximum;5;Unavaible;hpesciotti;null
RF_0084;-43.587863;-19.955432;1120;5.7;1.5;10.9;13.1;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
RF_0083;-43.587140;-19.956158;1075;5.3;3.2;6;6.9;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
APOL_0010;-43.665249;-19.999588;1448;33.9;5.8;124.3;190;Banded Iron Formation - BIF;No;Maximum;10;Unavaible;hpesciotti;null
